Name;Dosage;Forme;Presentation;Price;Remboursement;DCI;Type;Prescription;Image
SPIRAMIZOLE;1,5 MUI/250 mg;Comprimes pellicules secables;B/10;5.46;4.539;METRONIDAZOLE+SPIRAMYCINE;Antibiotiques;Oui;https://www.dwa.ma/images/images-results-250/5c4f22fcf56176139d6d626a-BISPIRAZOLE-dwa-maroc-mainImage.jpeg
SPIRAMIZOLE;1,5 MUI/250 mg;Comprimes pellicules secables;B/20;10.68;9.078;METRONIDAZOLE+SPIRAMYCINE;Antibiotiques;Oui;https://www.dwa.ma/images/images-results-250/5c4f22fcf56176139d6d626a-BISPIRAZOLE-dwa-maroc-mainImage.jpeg
SPIRAZOL;0,75 MUI/125 mg;Comprimes pellicules;B/20;4.495;3.808;METRONIDAZOLE+SPIRAMYCINE;Antibiotiques;Oui;https://pillintrip.com/style/images/medicines/spirazol/spirazol1.jpg
SPIRIVA;18 �g;Poudre pour inhalation buccale;B/30 g�lules;90.525;59.976;TIOTROPIUM;Bronchodilatateurs;Oui;http://www.pharmbma.com/images/Spiriva-Handihaler_Spiriva-Respimat6001PPS1.jpg
SPIROGYL;0,75 MUI/125 mg;Comprimes pellicules;B/20;5.74;3.808;METRONIDAZOLE+SPIRAMYCINE;Antibiotiques;Oui;https://pharmidalns.com/wp-content/uploads/2024/01/Rovagyl-0.75MUI-125-mg.jpg
SPIROX;3 MU;Comprimes pellicules;B/10;7.71;6.553;SPIRAMYCINE;Antibiotiques;Oui;http://m.pharmabolix.com/sites/default/files/Spirox.jpg
SPORALIM;1,00%;Lotion;FL/30 ml;3.245;2.754;TOLNAFTATE;Antifongiques;Non;https://www.pharmarket.com/media/fr_FR12412430/f1200xf1200/bayer-sporiline-1-lotion-flacon-de-25ml-f1200-f1200.jpg
STABLON;12,5 mg;Comprimes enrobes;B/28;24.997;21.23;TIANEPTINE;Antid�presseurs;Oui;https://trungtamthuoc.com/images/products/stablon-125-mg-1-k4253.jpg
STAFLOX;500 mg;Gelules;B/12;5.98;4.712;FLUCLOXACILLINE;Antibiotiques;Oui;https://trungtamthuoc.com/images/products/l-stafloxin-500-8-l4103.jpg
STAFLOX;500 mg;Gelules;B/24;11.11;9.425;FLUCLOXACILLINE;Antibiotiques;Oui;https://trungtamthuoc.com/images/products/l-stafloxin-500-8-l4103.jpg
STAGID;700 mg;Comprimes secables;B/30;5.89;4.998;METFORMINE;Antidiab�tiques;Oui;https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiPos4Q5WZ28M6ulfqApLAi5O1Z242yrNVSo1kLlvqrS_CRhg-e5XOIaLEKiGQvzbH67RpWmBXvfVHv9usLMugnSBngYnI5CQRoDvYLLhGpsMD-6uNuz1OuIvmSucEG3-DOhrNHlvxIcGYeZVDjGGMSjkCAM3UDYF0G7RY4Yh2WKP1mtLNZgqPztkN4uQ/s2272/20230331_105910.jpg
STALORAL P 5 GRAMINEES Coffret Traitement (10/100/300 IR) Bt 3;300 IR/ml;Gouttes buvables;C/3FL/10 ml (300ir);179.793;139.86;POLLENS GRAMINEES -5 GRAMINEES;Autres;Oui;https://cdn.contentspeed.ro/amerispharma.websales.ro/cs-content/cs-photos/products/original/staloral-300-irml-x-2-spray-sublingual-300irml-stallergenes-sa_18397_1_1567768532.jpg
STALORAL P OLIVIER Coffret Entretien 300 IR Bt 1;300 IR/ml;Solution sublinguale;C/1FL/10 ml (300ir);153.156;120.838;POLLENS ARBRES ET ARBUSTES - OLIVIER;Autres;Oui;https://m2.alhabibpharmacy.net/media/catalog/product/N/e/New_image_6680030210_0.jpg
STALORAL P OLIVIER Coffret Traitement (10/100/300 IR) Bt 3;10,100,300 IR/ml;Solution sublinguale;C/3FL/10 ml(10ou100/ou300ir);179.793;141.854;POLLENS ARBRES ET ARBUSTES - OLIVIER;Autres;Oui;https://cdn.contentspeed.ro/amerispharma.websales.ro/cs-content/cs-photos/products/original/staloral-300-irml-x-2-spray-sublingual-300irml-stallergenes-sa_18397_1_1567768532.jpg
STATINOR;10 mg;Comprimes pellicules;B/30;26.045;12.47;ATORVASTATINE;Autres;Oui;https://wallspharm.com/wp-content/uploads/2024/06/IMG_1392-scaled.jpeg
STATINOR;10 mg;Comprimes pellicules;B/60;33.895;24.939;ATORVASTATINE;Autres;Oui;https://wallspharm.com/wp-content/uploads/2024/06/IMG_1392-scaled.jpeg
STATINOR;10 mg;Comprimes pellicules;B/90;48.3;37.408;ATORVASTATINE;Autres;Oui;https://wallspharm.com/wp-content/uploads/2024/06/IMG_1392-scaled.jpeg
STELAR;10 mg;Granules pour suspension buvable;B/14 sachets;10.915;9.163;ESOMEPRAZOLE;Antiacides;Non;https://philadelphia-pharma.com/wp-content/uploads/2025/07/STELAR-10MG-BOITE-DE-14-SACHETS-scaled-1-1170x694.jpg
STELAR;10 mg;Granules pour suspension buvable;B/28;21.56;18.326;ESOMEPRAZOLE;Antiacides;Non;https://philadelphia-pharma.com/wp-content/uploads/2025/07/STELAR-10MG-BOITE-DE-14-SACHETS-scaled-1-1170x694.jpg
STELAR;20 mg;Gelules gastroresistantes;B/7;4.83;3.641;ESOMEPRAZOLE;Antiacides;Non;https://philadelphia-pharma.com/wp-content/uploads/2025/07/STELAR-20MG-BOITE-DE-14-scaled-1-1170x694.jpg
STELAR;40 mg;Gelules gastroresistantes;B/7;9.735;4.343;ESOMEPRAZOLE;Antiacides;Non;https://philadelphia-pharma.com/wp-content/uploads/2025/07/STELAR-40MG-BOITE-DE-14-scaled-1.jpg
STEROGYL;0,05%;Gouttes buvables;FL/20 ml;3.025;2.567;ERGOCALCIFEROL;Vitamines et compl�ments alimentaires;Non;https://www.pharmacie-du-centre-albert.fr/media/finish/img/normal/93/3400930998267-sterogyl-2-000-000-ui-100-ml-solution-buvable-en-gouttes.jpg
STEZA;10 mg;Comprimes secables;B/30;7.62;1.402;HYDROCORTISONE;Cortico�des;Oui;https://oladoctor.com/images/medicines/30095/79641_materialas.jpg
STOPALGIC;1000 mg;Comprimes secables;B/8;2.68;1.986;PARACETAMOL;Analg�siques (antidouleurs);Non;https://cdn2.webmanagercenter.com/di/wp-content/uploads/2022/07/stoplgic.jpg
STOPALGIC;500 mg;Comprimes secables;B/20;1.82;0.85;PARACETAMOL;Analg�siques (antidouleurs);Non;https://www.rm-fm.net/ar/wp-content/uploads/2022/07/STOPALGIC0-500-mg.jpg
STOPALGIC CODEINE 300/25;300 mg/25 mg;Comprimes;B/16;3.15;2.326;CODEINE+PARACETAMOL;Analg�siques (antidouleurs);Oui;https://images.fineartamerica.com/images/artworkimages/mediumlarge/2/codeine-pill-bottle-wladimir-bulgarscience-photo-library.jpg
STOPALGIC EXTRA;500 mg/65 mg;Comprimes pellicules;B/14;2.46;1.559;PARACETAMOL+CAFEINE;Analg�siques (antidouleurs);Non;https://mboapharma.cm/wp-content/uploads/2025/03/ALGESIC-EXTRA-500MG-65MG-16-CP-v1-jpg1-768x768.jpg
SUCRAZIDE;5 mg;Comprimes secables;B/30;2.338;1.964;GLIPIZIDE;Antidiab�tiques;Oui;https://images.apollo247.in/pub/media/catalog/product/S/U/SUC0076_3_1.jpg?tr=q-80
SULFAGUANIDINE;500 mg;Comprimes;B/20;2.04;0.816;SULFAGUANIDINE;Antidiarrh�iques;Non;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_585,h_309/https://pharmog.com/wp/wp-content/uploads/2019/02/word-image-49.png
SULFATRIM;400 mg/80 mg;Comprimes secables;B/20;4.83;2.193;COTRIMOXAZOLE;Antibiotiques;Oui;https://www.mountainside-medical.com/cdn/shop/files/Sulfamethoxazole-and-Trimethoprim-Tablets-400-mg_80-mg-Rising-Pharma-57237-0232-05_896x896.jpg?v=1762878027
SULPIRIL;0,50%;Solution buvable;FL/200 ml;3.56;2.38;SULPIRIDE;Antipsychotiques;Oui;https://laboratoires-4asanteindustrie-afropharm.com/wp-content/uploads/2021/12/sulpiryl-2.jpg
SULPIRIL;50 mg;Gelules;B/30;4.32;3.647;SULPIRIDE;Antipsychotiques;Oui;https://pharmnet-dz.com/img/medics/2213.png
SUPERSTAT;5 mg;Comprimes pellicules;B/30;18.895;11.628;ROSUVASTATINE;Autres;Oui;https://pharmnet-dz.com/img/medics/1615.png
SUPRADOL;325 mg/37,5 mg;Comprimes;B/20;8.49;3.808;TRAMADOL + PARACETAMOL;Analg�siques (antidouleurs);Non;http://m.pharmabolix.com/sites/default/files/Supradol.jpg
SUPRADOL;37,5 mg/325 mg;Gelules;B/16;8.18;3.046;TRAMADOL + PARACETAMOL;Analg�siques (antidouleurs);Non;https://i5.walmartimages.com.mx/samsmx/images/product-images/img_large/000103150l.jpg?odnHeight=612&odnWidth=612&odnBg=FFFFFF
SUPRASONE;0,05%;Creme dermique;T/15 g;4.055;2.372;BETAMETHASONE;Cortico�des;Non;https://www.mon-pharmacien-conseil.com/22605-large_default/avene-hyaluron-activ-procedure-creme-micro-lift-retinal-005-yeux-et-levres-peaux-matures-15-ml.jpg
SUPRASONE;0,05%;Lotion;FL/30 g;4.635;1.53;BETAMETHASONE;Cortico�des;Non;https://pillintrip.com/uploads/medicines/suprasone/Suprasone_EN.png
SUPRASONE;0,05%;Pommade dermique;T/15 g;4.21;2.461;BETAMETHASONE;Cortico�des;Non;https://asafar.net/wp-content/uploads/2006_500_10.jpg
SUPRASTENE;0,5 mg/ml;Gouttes buvables;FL/30 ml;6.13;4.386;BETAMETHASONE;Cortico�des;Oui;https://cdn.shop-apotheke.com/images/D18/032/644/D18032644-p10.jpg
SURANIL;10 mg;Comprimes secables;B/60;15.78;2.805;HYDROCORTISONE;Cortico�des;Oui;https://images.amavita.ch/product-images/zenon-cpr-pell-10-mg-10-mg-90-pce-main-001ABO.jpg
SURGAM;200 mg;Comprimes secables;B/20;11.035;5.644;ACIDE TIAPROFENIQUE;Anti-inflammatoires;Oui;https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh5Gz6WSUO-_Tz-2blmQvRwoKvSrtXRWh4O-De1NZH7DtNmI7bov7BHyUBmeVgwMs3WPRjSK8QwJgQZ1WHW5yaz4PwLes62pk16IGkXMzOxGW5ETuvDNtpsqrS60uQIjDWwL0i9hFplYLW4JkcexScsairNOEL_fB0h0p0SmIiiR6fGhbHMfXpvDIaMmg/s2274/20230323_120636.jpg
SURMONTIL;25 mg;Comprimes;B/50;3.135;2.635;TRIMIPRAMINE;Antid�presseurs;Oui;https://www.adlershop.ch/pp/6850/10494/surmontil-25-tabletten-25mg-50-stueck-800x800.jpg
SYBROL;25 �g;Suspension pour inhalation;FL/120 doses;32.32;27.438;SALMETEROL;Bronchodilatateurs;Oui;https://pontevitarx.com/wp-content/uploads/2024/05/Symbicort.jpeg
SYBROL;25 �g;Suspension pour inhalation;FL/60 doses;17.53;13.719;SALMETEROL;Bronchodilatateurs;Oui;https://pontevitarx.com/wp-content/uploads/2024/05/Symbicort.jpeg
SYMBICORT TURBUHALER;100 �g/6 �g;Poudre pour inhalation buccale;FL/120 doses;59.627;50.592;BUDESONIDE+FORMOTEROL;Bronchodilatateurs;Oui;https://pharmacy.asda.com/_next/image?url=https:%2F%2Fcdn11.bigcommerce.com%2Fs-g585yu857h%2Fproducts%2F1336%2Fimages%2F1472%2Fsymbicort-turbohaler-100__30062.1697023899.386.513__45993.1697109542.1280.1280.jpg%3Fc%3D1&w=1080&q=75
SYMBICORT TURBUHALER;200 �g/6 �g;Poudre pour inhalation buccale;FL/120 doses;76.594;65.076;BUDESONIDE+FORMOTEROL;Bronchodilatateurs;Oui;http://checkout.medshop.com.au/cdn/shop/files/symbicort-turbuhaler-200-6mcg-budesonide-astrazeneca-59450333757804.jpg?v=1732573688
SYMBICORT TURBUHALER;400 �g/12 �g;Poudre pour inhalation buccale;FL/60 doses;91.865;39.831;BUDESONIDE+FORMOTEROL;Bronchodilatateurs;Oui;https://www.rightbreathe.com/wp-content/uploads/2016/06/Symbicort-Turbohaler-400-12-4.jpg
SYNALVIC;37,5 mg/325 mg;Comprimes pellicules;B/20;4.92;3.808;TRAMADOL + PARACETAMOL;Analg�siques (antidouleurs);Non;https://gcs-global.buymed.com/thuocsi-live/images/20220135313985b33df739ba3034fde7?width=600
T 12/8;30,50%;Gouttes buvables;FL/20 ml;2.58;1.032;HEPTAMINOL;Autres;Oui;https://dashboard.magpharm.com/app/uploads/2022/12/Solyne-Solvityl-Sirop_con.png
TAHOR;10 mg;Comprimes pellicules;B/28;32.55;11.638;ATORVASTATINE;Autres;Oui;https://ekomarkethub.com/shop/image/cache/wkseller/Pharmacie560/Pharmacie%20Sapeurs/tahor-1000x1000.jpg
TAHOR;10 mg;Comprimes pellicules;B/91;94.12;37.824;ATORVASTATINE;Autres;Oui;https://ekomarkethub.com/shop/image/cache/wkseller/Pharmacie560/Pharmacie%20Sapeurs/tahor-1000x1000.jpg
TALLIS;1,00%;Creme dermique;T/15 g;6.405;5.444;TERBINAFINE;Antifongiques;Non;https://i.etsystatic.com/17728517/r/il/c5a225/6573406935/il_794xN.6573406935_lpjc.jpg
TALLIS;1,00%;Solution pour application cutanee;FL/30 ml;10.365;8.798;TERBINAFINE;Antifongiques;Non;https://images-na.ssl-images-amazon.com/images/I/618Ygv5cRIL._AC_UL600_SR600,600_.jpg
TALLIS;1,00%;Spray solution;FL/15 ml;7.65;4.399;TERBINAFINE;Antifongiques;Non;https://images-na.ssl-images-amazon.com/images/I/618Ygv5cRIL._AC_UL600_SR600,600_.jpg
TALLIS;250 mg;Comprimes secables;B/14;24.74;18.469;TERBINAFINE;Antifongiques;Non;https://f.fcdn.app/imgs/8fa917/www.sanroque.com.uy/sanruy/fde7/original/catalogo/86781_86781_1/1920-1200/talis-ud-talis-ud.jpg
TALLIS;250 mg;Comprimes secables;B/28;46.74;36.938;TERBINAFINE;Antifongiques;Non;https://f.fcdn.app/imgs/8fa917/www.sanroque.com.uy/sanruy/fde7/original/catalogo/86781_86781_1/1920-1200/talis-ud-talis-ud.jpg
TALLIS;250 mg;Comprimes secables;B/42;70.97;55.406;TERBINAFINE;Antifongiques;Non;https://f.fcdn.app/imgs/8fa917/www.sanroque.com.uy/sanruy/fde7/original/catalogo/86781_86781_1/1920-1200/talis-ud-talis-ud.jpg
TAMIFEN;10 mg;Comprimes secables;B/30;13.585;13.56;TAMOXIFENE;Anticanc�reux;Oui;https://5.imimg.com/data5/SELLER/Default/2023/10/349116562/RJ/OP/FT/43738315/tamoxifen-10-mg-tablet-1000x1000.jpeg
TAMIFEN;20 mg;Comprimes;B/30;19.981;19.98;TAMOXIFENE;Anticanc�reux;Oui;https://images.amavita.ch/product-images/tamoxifen-farmos-cpr-20-mg-100-pce-main-000BQE.jpg
TAMIZOL;250 mg;Comprimes pellicules;B/20;3.64;2.312;METRONIDAZOLE;Antibiotiques;Oui;https://pillintrip.com/uploads/medicines/tamizol/Tamizol_EN.png
TAMIZOL;4,00%;Suspension buvable;FL/125 ml;6.04;4.462;METRONIDAZOLE;Antibiotiques;Oui;https://s1.studylibfr.com/store/data/003912457_1-d53f2c2055520f78143d9a72081e6b03-768x994.png
TANAKAN;4,00%;Gouttes buvables;FL/30 ml;11.96;2.292;GINKGO BILOBA;Autres;Oui;https://hub.vidal.fr/files/uploads/resources/pack-tanakan.JPG
TANAKAN;40 mg;Comprimes enrobes;B/30;10.05;2.532;GINKGO BILOBA;Autres;Oui;https://www.numeripharm.com/ori-tanakan-40-mg-comprime-enrobe-213.jpg
TANAKAN;40 mg;Comprimes enrobes;B/90;27.63;7.596;GINKGO BILOBA;Autres;Oui;https://www.numeripharm.com/ori-tanakan-40-mg-comprime-enrobe-213.jpg
TANIDINA;150 mg;Comprimes;B/20;11.04;9.384;RANITIDINE;Antiacides;Non;https://pharmnet-dz.com/img/medics/3862.png
TARDIPEN;0,6 MUI;Pdre p.prep.injectable;B/1 FL + solv/2 ml;1.795;1.398;BENZATHINE BENZYLPENICILLINE;Antibiotiques;Oui;https://www.unimed.com.tn/wp-content/uploads/2014/10/TARDIPEN_0-300x300.jpg
TARDIPEN;1,2 MUI;Pdre p.prep.injectable;B/1 FL + solv/4 ml;2.155;1.832;BENZATHINE BENZYLPENICILLINE;Antibiotiques;Oui;https://www.unimed.com.tn/wp-content/uploads/2014/10/TARDIPEN_1.2_M-300x300.jpg
TARDYFERON;80 mg;Comprimes pellicules;B/100;15.82;13.43;FER;Vitamines et compl�ments alimentaires;Non;https://pharmaciedesrochettes.fr/resize/600x600/media/finish/img/normal/41/11709-tardyferon-80-mg-30-comprimes-2x.jpg
TARDYFERON;80 mg;Comprimes pellicules;B/30;8.36;4.029;FER;Vitamines et compl�ments alimentaires;Non;https://pharmaciedesrochettes.fr/resize/600x600/media/finish/img/normal/41/11709-tardyferon-80-mg-30-comprimes-2x.jpg
TARDYFERON B9;50 mg;Comprimes pellicules;B/105;6.685;2.881;FER+ACIDE FOLIQUE;Vitamines et compl�ments alimentaires;Non;https://www.aesiel.com/15951405-large_default/tardyferon-50mg-comprime-30.jpg
TARDYFERON B9;50 mg;Comprimes pellicules;B/30;6.685;2.881;FER+ACIDE FOLIQUE;Vitamines et compl�ments alimentaires;Non;https://www.aesiel.com/15951405-large_default/tardyferon-50mg-comprime-30.jpg
TARDYFERON B9;50 mg;Comprimes pellicules;B/90;12.1;8.645;FER+ACIDE FOLIQUE;Vitamines et compl�ments alimentaires;Non;https://www.aesiel.com/15951405-large_default/tardyferon-50mg-comprime-30.jpg
TAREG;80 mg;Comprimes pellicules;B/30;38.955;14.56;VALSARTAN;Antihypertenseurs;Oui;https://www.belgochilena.cl/wp-content/uploads/2023/05/254525-tareg-comprimido-recubierto-56-unidades-valsartan-80-mg.jpg
TAREG 80;80 mg;Comprimes pellicules;B/90;92.705;43.681;VALSARTAN;Antihypertenseurs;Oui;https://www.farmaciasahumada.cl/on/demandware.static/-/Sites-ahumada-master-catalog/default/dw30ac643c/images/products/14521/14521.jpg
TAVAFLOX;500 mg;Comprimes pellicules secables;B/5;22.775;12.342;LEVOFLOXACINE;Antibiotiques;Oui;https://pharmex.ly/wp-content/uploads/2020/12/image-medicament-85f9772c905bf082ead381595cc702f2.png
TAVANIC;500 mg;Comprimes pellicules;B/10;50.375;24.684;LEVOFLOXACINE;Antibiotiques;Oui;https://images.amavita.ch/product-images/tavanic-cpr-500-mg-5-pce-main-0024MX.jpg
TAVANIC;500 mg;Comprimes pellicules;B/5;24.595;12.342;LEVOFLOXACINE;Antibiotiques;Oui;https://images.amavita.ch/product-images/tavanic-cpr-500-mg-5-pce-main-0024MX.jpg
TAVASTOR;10 mg;Comprimes pellicules;FL/30;19.41;12.47;ATORVASTATINE;Autres;Oui;https://imex-pharma.com/wp-content/uploads/2022/02/VASTATOR-10.png
TAVASTOR;10 mg;Comprimes pellicules;FL/90;45.665;37.408;ATORVASTATINE;Autres;Oui;https://imex-pharma.com/wp-content/uploads/2022/02/VASTATOR-10.png
TAVER;200 mg;Comprimes;B/50;2.489;2.45;CARBAMAZEPINE;Anticonvulsivants;Oui;https://pharmog.com/wp/wp-content/uploads/2019/10/word-image-46.png
TEDEMA;25 mg;Comprimes pellicules;B/30;10.24;8.696;VENLAFAXINE;Antid�presseurs;Oui;https://www.med.tn/uploads/pharmaceutical/9e55ca5bf74693edfa14becbefd46727.jpg
TEDEMA;50 mg;Comprimes pellicules;B/30;14.93;12.674;VENLAFAXINE;Antid�presseurs;Oui;https://pillintrip.com/uploads/medicines/tedema/Tedema_EN.png
TEDEMA LP;37,5 mg;Gelules � liberation prolongee;B/30;15.95;13.311;VENLAFAXINE;Antid�presseurs;Oui;https://www.med.tn/uploads/pharmaceutical/9e55ca5bf74693edfa14becbefd46727.jpg
TEFANYL;0,25 mg/ml;Collyre;FL/5 ml;13.187;11.207;KETOTIFENE;Antihistaminiques;Non;https://cgn-mig.farmaline.be/images/768x0/BE0/275/573/4/BE02755734-p13.jpg
TEFANYL;1 mg;Comprimes enrobes;B/60;11.79;9.996;KETOTIFENE;Antihistaminiques;Non;https://www.altkia.com/wp-content/uploads/2018/09/tefanyl.jpg
TEFANYL;1 mg/5 ml;Sirop;FL/150 ml;8.225;6.885;KETOTIFENE;Antihistaminiques;Non;https://www.bissoy.com/media/images/medicineimages/stafen-syrup-1-mg-5-ml.png
TEGRETOL;2,00%;Suspension buvable;FL/250 ml;12.411;12.25;CARBAMAZEPINE;Anticonvulsivants;Oui;http://kuludonline.com/cdn/shop/files/27654.jpg?v=1703309326
TEGRETOL LP;200 mg;Comprimes secables LP;B/50;15.042;15.0;CARBAMAZEPINE;Anticonvulsivants;Oui;https://asafar.net/wp-content/uploads/6077_500_10.jpg
TEGRETOL LP;400 mg;Comprimes � liberation prolongee;B/30;17.072;17.07;CARBAMAZEPINE;Anticonvulsivants;Oui;https://ekomarkethub.com/shop/image/cache/wkseller/Pharmacie560/Pharmacie%20Sapeurs/Tegretol_LP_400-640x480.jpg
TELEBRIX 35;35,00%;Solution injectable;FL/100 ml;67.839;56.015;ACIDE IOXITALAMIQUE;Autres;Oui;https://www.pharmabolix.com/sites/default/files/Telebrix.jpg
TELEBRIX 35;35,00%;Solution injectable;FL/200 ml;131.452;111.734;ACIDE IOXITALAMIQUE;Autres;Oui;https://www.pharmabolix.com/sites/default/files/Telebrix.jpg
TELEBRIX 35;35,00%;Solution injectable;FL/50 ml;39.604;28.008;ACIDE IOXITALAMIQUE;Autres;Oui;https://www.pharmabolix.com/sites/default/files/Telebrix.jpg
TELFAST;120 mg;Comprimes pellicules;B/15;10.085;6.503;FEXOFENADINE;Antihistaminiques;Non;https://www.telfast.co.za/images/120mg.png
TELFAST;180 mg;Comprimes pellicules;B/15;10.98;6.796;FEXOFENADINE;Antihistaminiques;Non;https://www.telfast.co.za/images/180mg.png
TELMYCOR;40 mg;Comprimes;B/30;25.565;19.788;TELMISARTAN;Antihypertenseurs;Oui;https://images.apollo247.in/pub/media/catalog/product/t/e/tel0111.jpg
TELMYCOR;80 mg;Comprimes;B/30;28.46;19.788;TELMISARTAN;Antihypertenseurs;Oui;https://5.imimg.com/data5/SELLER/Default/2021/6/BF/TG/QT/3184985/telmicris80-500x500.jpg
TELMYCOR PLUS;40 mg/12,5 mg;Comprimes;B/30;25.565;21.726;TELMISARTAN + HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://leki.pl/wp-content/uploads/2023/04/13-e1712581391441.png
TELMYCOR PLUS;80 mg/12,5 mg;Comprimes;B/30;28.46;24.174;TELMISARTAN + HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://gl-pharma.com/wp-content/uploads/2020/12/Telmicard-plus-HTC-80mg-125mg-final-scaled.jpg
TELMYCOR PLUS;80 mg/25 mg;Comprimes;B/30;28.42;24.149;TELMISARTAN + HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://gl-pharma.com/wp-content/uploads/2020/12/Telmicard-plus-HTC-80mg-125mg-final-scaled.jpg
TELMYCOR-AM;40 mg/10 mg;Comprimes;B/30;29.285;24.888;TELMISARTAN + AMLODIPINE;Antihypertenseurs;Oui;https://www.ratiopharm.de/assets/_processed_/8/7/csm_Telmisartan_Amlodipin_rtp_40mg_10mg_TAB_OP98_3D_Web_quer_links_clean_17840508_30b18ee44d.png
TELMYCOR-AM;40 mg/5 mg;Comprimes;B/30;29.285;24.888;TELMISARTAN + AMLODIPINE;Antihypertenseurs;Oui;https://assets.truemeds.in/Images/ProductImage/TM-TACR1-038933/telminorm-am-40-5-tablet-10_telminorm-am-405-tablet-10--TM-TACR1-038933_1.png
TELMYCOR-AM;80 mg/10 mg;Comprimes;B/30;33.395;28.382;TELMISARTAN + AMLODIPINE;Antihypertenseurs;Oui;https://farmacia.araucomed.com/13714-large_default/tellmi-am-80mg-10mg-x-30-comprimidos.jpg
TELMYCOR-AM;80 mg/5 mg;Comprimes;B/30;33.395;28.382;TELMISARTAN + AMLODIPINE;Antihypertenseurs;Oui;https://beta.cruzverde.cl/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Chile/default/dwbe9fc004/images/large/567622-tellmi-am-80-5-mg-30-comprimidos.jpg?sw=1000&sh=1000
TEMESTA;1 mg;Comprimes secables;B/30;3.381;1.344;LORAZEPAM;Anxiolytiques (calmants);Oui;https://images.amavita.ch/product-images/850/850/temesta-tabl-1-mg-20-stk-main-000ISD.jpg
TEMESTA;2,5 mg;Comprimes secables;B/30;4.61;1.836;LORAZEPAM;Anxiolytiques (calmants);Oui;https://images.amavita.ch/product-images/550/550/temesta-cpr-2-5-mg-50-pce-main-000ILM.jpg
TENAR;0,2 mg;Comprimes pellicules;B/30;16.865;13.719;MOXONIDINE;Antihypertenseurs;Oui;https://philadelphia-pharma.com/wp-content/uploads/2025/07/TENAR-0.2-MG-BOITE-DE-30-scaled-1.jpg
TENAR;0,4 mg;Comprimes pellicules;B/30;29.94;25.449;MOXONIDINE;Antihypertenseurs;Oui;https://philadelphia-pharma.com/wp-content/uploads/2025/07/TENAR-0.4MG-BOITE-DE-30-scaled-1.jpg
TENDINYL;0,10%;Collyre;FL/5 ml;4.304;3.655;INDOMETACINE;Anti-inflammatoires;Non;https://www.aesiel.com/15960640-large_default/neosynephrine-10-faure-collyre-solution-5ml.jpg
TENDINYL;100 mg;Suppositoires;B/10;4.18;2.695;INDOMETACINE;Anti-inflammatoires;Oui;https://epharma.com.bd/storage/app/public/Qu8tfgX49z7sSA1QKD85l872W8SYEq0xsgta7xGf.jpg
TENDINYL;25 mg;Gelules;B/30;3.73;3.162;INDOMETACINE;Anti-inflammatoires;Non;http://equijumpltd.com/cdn/shop/files/tendonil-1.jpg?v=1712652863
TENDINYL;50 mg;Suppositoires;B/10;2.435;1.428;INDOMETACINE;Anti-inflammatoires;Oui;https://www.bissoy.com/media/images/medicineimages/tendonil-capsule-60-mg.png
TENORETIC;50 mg/12,5 mg;Comprimes pellicules;B/30;10.434;8.849;ATENOLOL+CHLORTALIDONE;Antihypertenseurs;Oui;https://farmaciasklyns.vtexassets.com/arquivos/ids/171427/7501324402288_f00b13a4-9bc1-4a81-bff5-90ab0acb1062.jpg?v=637935382871070000
TENORMINE;100 mg;Comprimes secables;B/28;13.15;7.997;ATENOLOL;Antihypertenseurs;Oui;https://www.dwa.ma/images/images-results-250/5c4f2562f56176139d6d75cb-TENORMINE-dwa-maroc-mainImage.jpeg
TENSIOL;200 mg;Comprimes pellicules;B/30;5.19;4.412;ACEBUTOLOL;Antihypertenseurs;Oui;https://healthapo.com/wp-content/uploads/2024/02/upfen-200-mg-film-coated-tablet.jpg
TENSIOL;400 mg;Comprimes pellicules;B/30;7.09;6.018;ACEBUTOLOL;Antihypertenseurs;Oui;https://www.delmed.de/documents/products/Zoom/19383570.jpg?ver=1765629700
TENSIOVALS 80;80 mg;Comprimes pellicules;B/30;20.885;14.56;VALSARTAN;Antihypertenseurs;Oui;https://f.fcdn.app/imgs/eb345a/www.farmacenter.com.py/farmpy/236f/original/catalogo/10003674_10003674_1/2000-2000/tensional-80-mg-cj-x-30-comp-unica.jpg
TENSIOVALS DUO;5 mg/80 mg;Comprimes pellicules;B/30;41.995;28.356;AMLODIPINE + VALSARTAN;Antihypertenseurs;Oui;https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiP3SIKMu2AJw4hVu7828upxwhqO9AD_SZoqBsUxuD-BwDKXapBN26uNnWn6SJwMcdyuFt2LJN0CPyOZkfi12L14LJXaYx7wmSPZAnmPHDFAtK3SI7seWmQzjA4-OVMFmBkTDWmVhIBxYI/w1200-h630-p-k-no-nu/Captureh.PNG
